Occurrence_ID,Work_ID,Source_Commit,Source_Line,Source_Section,Source_Subsection,Title_As_Listed,Primary_URL_As_Listed,Strong_Identifier,Repository_Date,Venue_Label,Taxonomy_Branch,Feedback_Type,Feedback_Subtype,Feedback_Granularity,Feedback_Phase,Interaction_Types,Interaction_Variant,Orchestration_Strategy,Orchestration_Synchronization,Communication_Structure,Communication_Mode
ACL26-O-0400,ACL26-W-9467D8B4B48F,7b3ba9deefe99172748582f6025d995ccc2a6f86,731,Taxonomy,Orchestration,Collaborative Gym: A Framework for Enabling and Evaluating Human-Agent Collaboration (Co-Gym),https://arxiv.org/abs/2412.15701,arxiv:2412.15701,2024/12 [](https://github.com/SALT-NLP/collaborative-gym),,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0401,ACL26-W-DAE52C72AF2E,7b3ba9deefe99172748582f6025d995ccc2a6f86,732,Taxonomy,Orchestration,Towards Modeling Human-Agentic Collaborative Workflows: A BPMN Extension,https://arxiv.org/abs/2412.05958,arxiv:2412.05958,2024/12 [](https://github.com/BESSER-PEARL/agentic-bpmn),,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0402,ACL26-W-D19212BC55B0,7b3ba9deefe99172748582f6025d995ccc2a6f86,733,Taxonomy,Orchestration,To Help or Not to Help: LLM-based Attentive Support for Human-Robot Group Interactions,https://ieeexplore.ieee.org/abstract/document/10801517,title:to help or not to help llm based attentive support for human robot group interactions,2024/10 [](https://github.com/HRI-EU/AttentiveSupport),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0403,ACL26-W-7B261B704808,7b3ba9deefe99172748582f6025d995ccc2a6f86,734,Taxonomy,Orchestration,PARTNR: A Benchmark for Planning and Reasoning in Embodied Multi-Agent Tasks,https://openreview.net/forum?id=T5QLRRHyL1,openreview:t5qlrrhyl1,2024/10 [](https://github.com/facebookresearch/partnr-planner/tree/main/),,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0404,ACL26-W-3CA54311D04A,7b3ba9deefe99172748582f6025d995ccc2a6f86,735,Taxonomy,Orchestration,AssistantX: An LLM-Powered Proactive Assistant in Collaborative Human-Populated Environment,https://arxiv.org/abs/2409.17655,arxiv:2409.17655,2024/09 [](https://github.com/AssistantX-Agent/AssistantX),,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0405,ACL26-W-D871D8C34730,7b3ba9deefe99172748582f6025d995ccc2a6f86,736,Taxonomy,Orchestration,Mutual Theory of Mind in Human-AI Collaboration: An Empirical Study with LLM-driven AI Agents in a Real-time Shared Workspace Task,https://arxiv.org/abs/2409.08811,arxiv:2409.08811,2024/09,,Orchestration,,,,,,,Simultaneous,Synchronous,,
ACL26-O-0406,ACL26-W-AA6CB8E44012,7b3ba9deefe99172748582f6025d995ccc2a6f86,737,Taxonomy,Orchestration,Into the Unknown Unknowns: Engaged Human Learning through Participation in Language Model Agent Conversations,https://arxiv.org/abs/2408.15232,arxiv:2408.15232,2024/08 [](https://github.com/stanford-oval/storm),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0407,ACL26-W-363C9C5D6B87,7b3ba9deefe99172748582f6025d995ccc2a6f86,738,Taxonomy,Orchestration,Human-LLM Collaboration in Generative Design for Customization,https://www.sciencedirect.com/science/article/abs/pii/S0278612525000731,title:human llm collaboration in generative design for customization,2024/07,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0408,ACL26-W-35C5DACF7EE6,7b3ba9deefe99172748582f6025d995ccc2a6f86,739,Taxonomy,Orchestration,DigiRL: Training In-The-Wild Device-Control Agents with Autonomous Reinforcement Learning,https://arxiv.org/abs/2406.11896,arxiv:2406.11896,2024/06 [](https://github.com/DigiRL-agent/digirl),,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0409,ACL26-W-AA99FEC3C3CF,7b3ba9deefe99172748582f6025d995ccc2a6f86,740,Taxonomy,Orchestration,Enhancing Human-Robot Collaborative Assembly in Manufacturing Systems Using Large Language Models,https://arxiv.org/abs/2406.01915,arxiv:2406.01915,2024/06,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0410,ACL26-W-91837228F5C3,7b3ba9deefe99172748582f6025d995ccc2a6f86,741,Taxonomy,Orchestration,Enhancing the LLM-Based Robot Manipulation Through Human-Robot Collaboration,https://ieeexplore.ieee.org/abstract/document/10561501,title:enhancing the llm based robot manipulation through human robot collaboration,2024/06,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0411,ACL26-W-B0D03D3BB94B,7b3ba9deefe99172748582f6025d995ccc2a6f86,742,Taxonomy,Orchestration,WebCanvas: Benchmarking Web Agents in Online Environments,https://arxiv.org/pdf/2406.12373,arxiv:2406.12373,2024/06,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0412,ACL26-W-31F7D0F06F27,7b3ba9deefe99172748582f6025d995ccc2a6f86,743,Taxonomy,Orchestration,REVECA: Adaptive Planning and Trajectory-based Validation in Cooperative Language Agents Using Information Relevance and Relative Proximity,https://arxiv.org/abs/2405.16751,arxiv:2405.16751,2024/05,,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0413,ACL26-W-56ECB566AD26,7b3ba9deefe99172748582f6025d995ccc2a6f86,744,Taxonomy,Orchestration,A Human-Computer Collaborative Tool for Training a Single Large Language Model Agent into a Network through Few Examples,https://arxiv.org/abs/2404.15974,arxiv:2404.15974,2024/04,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0414,ACL26-W-0F3A21B93B8C,7b3ba9deefe99172748582f6025d995ccc2a6f86,745,Taxonomy,Orchestration,AgentCoord: Visually Exploring Coordination Strategy for LLM-based Multi-Agent Collaboration,https://arxiv.org/abs/2404.11943,arxiv:2404.11943,2024/04 [](https://github.com/AgentCoord/AgentCoord),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0415,ACL26-W-63CEFF1304B3,7b3ba9deefe99172748582f6025d995ccc2a6f86,746,Taxonomy,Orchestration,An LLM-based approach for Enabling Seamless Human-Robot Collaboration in Assembly,https://www.sciencedirect.com/science/article/pii/S000785062400012X,title:an llm based approach for enabling seamless human robot collaboration in assembly,2024/04,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0416,ACL26-W-C0F40871570A,7b3ba9deefe99172748582f6025d995ccc2a6f86,747,Taxonomy,Orchestration,Autonomous Evaluation and Refinement of Digital Agents,https://arxiv.org/abs/2404.06474,arxiv:2404.06474,2024/04 [](https://github.com/Berkeley-NLP/Agent-Eval-Refine),,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0417,ACL26-W-9679DA507624,7b3ba9deefe99172748582f6025d995ccc2a6f86,748,Taxonomy,Orchestration,PDFChatAnnotator: A Human-LLM Collaborative Multi-Modal Data Annotation Tool for PDF-Format Catalogs,https://dl.acm.org/doi/abs/10.1145/3640543.3645174,title:pdfchatannotator a human llm collaborative multi modal data annotation tool for pdf format catalogs,2024/04,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0418,ACL26-W-724F6C683E77,7b3ba9deefe99172748582f6025d995ccc2a6f86,749,Taxonomy,Orchestration,Embodied LLM Agents Learn to Cooperate in Organized Teams,https://arxiv.org/abs/2403.12482,arxiv:2403.12482,2024/03 [](https://github.com/tobeatraceur/Organized-LLM-Agents),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0419,ACL26-W-5D54A174DFF3,7b3ba9deefe99172748582f6025d995ccc2a6f86,750,Taxonomy,Orchestration,Large Language Model-based Human-Agent Collaboration for Complex Task Solving,https://arxiv.org/abs/2402.12914,arxiv:2402.12914,2024/02 [](https://github.com/XueyangFeng/ReHAC),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0420,ACL26-W-66BB71E5DDBE,7b3ba9deefe99172748582f6025d995ccc2a6f86,751,Taxonomy,Orchestration,WebLINX: Real-World Website Navigation with Multi-Turn Dialogue,https://arxiv.org/abs/2402.05930,arxiv:2402.05930,2024/02 [](https://github.com/McGill-NLP/WebLINX),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0421,ACL26-W-0607C3ECC9D0,7b3ba9deefe99172748582f6025d995ccc2a6f86,752,Taxonomy,Orchestration,A2C: A Modular Multi-stage Collaborative Decision Framework for Human-AI Teams,https://arxiv.org/abs/2401.14432,arxiv:2401.14432,2024/01,,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0422,ACL26-W-59A397CFEBE2,7b3ba9deefe99172748582f6025d995ccc2a6f86,753,Taxonomy,Orchestration,Ask-before-Plan: Proactive Language Agents for Real-World Planning,https://arxiv.org/abs/2406.12639,arxiv:2406.12639,2024/01 [](https://github.com/magicgh/Ask-before-Plan),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0423,ACL26-W-B2267778FEC6,7b3ba9deefe99172748582f6025d995ccc2a6f86,754,Taxonomy,Orchestration,LLM-Powered Hierarchical Language Agent for Real-time Human-AI Coordination,https://arxiv.org/abs/2312.15224,arxiv:2312.15224,2023/12 [](https://github.com/HosnLS/Hierarchical-Language-Agent),,Orchestration,,,,,,,Simultaneous,Synchronous,,
ACL26-O-0424,ACL26-W-9373B7410120,7b3ba9deefe99172748582f6025d995ccc2a6f86,755,Taxonomy,Orchestration,SOTOPIA: Interactive Evaluation for Social Intelligence in Language Agents,https://arxiv.org/abs/2310.11667,arxiv:2310.11667,2023/10,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0425,ACL26-W-70C548CF025A,7b3ba9deefe99172748582f6025d995ccc2a6f86,756,Taxonomy,Orchestration,Drive As You Speak: Enabling Human-Like Interaction With Large Language Models in Autonomous Vehicles,https://arxiv.org/abs/2309.10228,arxiv:2309.10228,2023/09,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0426,ACL26-W-BE797B75B0BD,7b3ba9deefe99172748582f6025d995ccc2a6f86,757,Taxonomy,Orchestration,MINT: Evaluating LLMs in Multi-turn Interaction with Tools and Language Feedback,https://arxiv.org/pdf/2309.10691,arxiv:2309.10691,2023/09,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0427,ACL26-W-8B4D5F621271,7b3ba9deefe99172748582f6025d995ccc2a6f86,758,Taxonomy,Orchestration,MindAgent: Emergent Gaming Interaction,https://arxiv.org/abs/2309.09971,arxiv:2309.09971,2023/09 [](https://github.com/mindagent/mindagent),,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0428,ACL26-W-408C0D3B0684,7b3ba9deefe99172748582f6025d995ccc2a6f86,759,Taxonomy,Orchestration,LLM-Based Human-Robot Collaboration Framework for Manipulation Tasks,https://arxiv.org/abs/2308.14972,arxiv:2308.14972,2023/08,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0429,ACL26-W-411FA4F27687,7b3ba9deefe99172748582f6025d995ccc2a6f86,760,Taxonomy,Orchestration,MetaGPT: Meta Programming for a Multi-Agent Collaborative Framework,https://arxiv.org/abs/2308.00352,arxiv:2308.00352,2023/08 [](https://github.com/geekan/MetaGPT),,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0430,ACL26-W-906C5B07BE8D,7b3ba9deefe99172748582f6025d995ccc2a6f86,761,Taxonomy,Orchestration,Building Cooperative Embodied Agents Modularly with Large Language Models,https://arxiv.org/abs/2307.02485,arxiv:2307.02485,2023/07,,Orchestration,,,,,,,Simultaneous,Synchronous,,
ACL26-O-0431,ACL26-W-0437B1C929E7,7b3ba9deefe99172748582f6025d995ccc2a6f86,762,Taxonomy,Orchestration,Embodied Task Planning with Large Language Models,https://arxiv.org/abs/2307.01848,arxiv:2307.01848,2023/07 [](https://github.com/Gary3410/TaPA),,Orchestration,,,,,,,One-by-One,Asynchronous,,
ACL26-O-0432,ACL26-W-BF65B171074F,7b3ba9deefe99172748582f6025d995ccc2a6f86,763,Taxonomy,Orchestration,Improved Trust in Human-Robot Collaboration With ChatGPT,https://ieeexplore.ieee.org/abstract/document/10141597,title:improved trust in human robot collaboration with chatgpt,2023/06,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0433,ACL26-W-2303C771A632,7b3ba9deefe99172748582f6025d995ccc2a6f86,764,Taxonomy,Orchestration,Investigating Agency of LLMs in Human-AI Collaboration Tasks,https://arxiv.org/abs/2305.12815,arxiv:2305.12815,2023/05,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0434,ACL26-W-F792DD4BA5E2,7b3ba9deefe99172748582f6025d995ccc2a6f86,765,Taxonomy,Orchestration,Improving Grounded Language Understanding in a Collaborative Environment by Interacting with Agents through Help Feedback,https://arxiv.org/abs/2304.10750,arxiv:2304.10750,2023/04,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0435,ACL26-W-142E22860F9B,7b3ba9deefe99172748582f6025d995ccc2a6f86,766,Taxonomy,Orchestration,PaLM-E: An Embodied Multimodal Language Model,https://openreview.net/forum?id=VTpHpqM3Cf&utm_campaign=The%20Batch&utm_source=hs_email&utm_medium=email&utm_content=284568789&_hsenc=p2ANqtz-9lsSL4nXMrOGBQqGoqktY5Yno_r9-nTOARZinDcgihFNqcOFEQb_MVtHKdpgI2AC3N8SrNW5PxcD0uxl4WeKcPJgUOgw,openreview:vtphpqm3cf,2023/03,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0436,ACL26-W-E55532615993,7b3ba9deefe99172748582f6025d995ccc2a6f86,767,Taxonomy,Orchestration,AI Chains: Transparent and Controllable Human-AI Interaction by Chaining Large Language Model Prompts,https://dl.acm.org/doi/abs/10.1145/3491102.3517582,title:ai chains transparent and controllable human ai interaction by chaining large language model prompts,2021/10,,Orchestration,,,,,,,One-by-One,Synchronous,,
ACL26-O-0437,ACL26-W-5BA841BD1C2A,7b3ba9deefe99172748582f6025d995ccc2a6f86,781,Taxonomy,Communication,Just A Rather Very Intelligent Spoken Agent (JarvisBench),https://arxiv.org/abs/2607.16610,arxiv:2607.16610,2026/07,,Communication,,,,,,,,,Hierarchical,"Conversation, Observation"
ACL26-O-0438,ACL26-W-0683577E1E9C,7b3ba9deefe99172748582f6025d995ccc2a6f86,782,Taxonomy,Communication,LLM Agents for Deliberative Collaboration: A Study on Joint Decision Making Under Partial Observability,https://arxiv.org/abs/2607.06157,arxiv:2607.06157,2026/07 [](https://github.com/wcx21/deliberative-collaboration-agents),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0439,ACL26-W-6B3ADFD39E05,7b3ba9deefe99172748582f6025d995ccc2a6f86,783,Taxonomy,Communication,HAS-Bench: Evaluating LLM-Based Human-Agent Systems under Configurable Human Participation,https://arxiv.org/abs/2607.04329,arxiv:2607.04329,2026/07,,Communication,,,,,,,,,"Hierarchical, Centralized","Conversation, Observation"
ACL26-O-0440,ACL26-W-F7B93EF4142D,7b3ba9deefe99172748582f6025d995ccc2a6f86,784,Taxonomy,Communication,Uncertainty Decomposition for Clarification Seeking in LLM Agents,https://arxiv.org/abs/2606.19559,arxiv:2606.19559,2026/06,,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0441,ACL26-W-B62CCF74D983,7b3ba9deefe99172748582f6025d995ccc2a6f86,785,Taxonomy,Communication,Learning User Simulators with Turing Rewards,https://arxiv.org/abs/2606.19336,arxiv:2606.19336,2026/06,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0442,ACL26-W-3B894E22ADAF,7b3ba9deefe99172748582f6025d995ccc2a6f86,786,Taxonomy,Communication,Getting Better at Working With You: Compiling User Corrections into Runtime Enforcement for Coding Agents (TRACE),https://arxiv.org/abs/2606.13174,arxiv:2606.13174,2026/06 [](https://github.com/YujunZhou/tellonce),,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0443,ACL26-W-589CAE49FEF9,7b3ba9deefe99172748582f6025d995ccc2a6f86,787,Taxonomy,Communication,Re-Centering Humans in LLM Personalization,https://arxiv.org/abs/2606.06614,arxiv:2606.06614,2026/06,,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0444,ACL26-W-3474AE13BD1A,7b3ba9deefe99172748582f6025d995ccc2a6f86,788,Taxonomy,Communication,CollabBench: Benchmarking and Unleashing Collaborative Ability of LLMs with Diverse Players via Proactive Engagement,https://arxiv.org/abs/2606.05793,arxiv:2606.05793,2026/06,,Communication,,,,,,,,,Decentralized,"Conversation, Observation"
ACL26-O-0445,ACL26-W-3086638BE92A,7b3ba9deefe99172748582f6025d995ccc2a6f86,789,Taxonomy,Communication,"Human Oversight of Agentic Systems in Practice: Examining the Oversight Work, Challenges, and Heuristics of Developers Using Software Agents",https://arxiv.org/abs/2606.05391,arxiv:2606.05391,2026/06,,Communication,,,,,,,,,Hierarchical,"Observation, Conversation"
ACL26-O-0446,ACL26-W-3717D5F201B9,7b3ba9deefe99172748582f6025d995ccc2a6f86,790,Taxonomy,Communication,Uncertainty-Aware Clarification in LLM Agents with Information Gain,https://arxiv.org/abs/2606.03135,arxiv:2606.03135,2026/06,,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0447,ACL26-W-DF07DBD078A5,7b3ba9deefe99172748582f6025d995ccc2a6f86,791,Taxonomy,Communication,Not All Uncertainty Is Equal: How Uncertainty Granularity Shapes Human Verification in LLM-Assisted Decision Making,https://arxiv.org/abs/2605.28571,arxiv:2605.28571,2026/05,,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0448,ACL26-W-4388C640E4B8,7b3ba9deefe99172748582f6025d995ccc2a6f86,792,Taxonomy,Communication,VitaBench 2.0: Evaluating Personalized and Proactive Agents in Long-Term User Interactions,https://arxiv.org/abs/2605.27141,arxiv:2605.27141,2026/05 [](https://github.com/meituan-longcat/VitaBench-2.0),,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0449,ACL26-W-7D20B284A65F,7b3ba9deefe99172748582f6025d995ccc2a6f86,793,Taxonomy,Communication,Reinforcing Human Behavior Simulation via Verbal Feedback (DITTO & SOUL),https://arxiv.org/abs/2605.20506,arxiv:2605.20506,2026/05,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0450,ACL26-W-EBC77D62BDE3,7b3ba9deefe99172748582f6025d995ccc2a6f86,794,Taxonomy,Communication,ECHO: Explainable Co-editing with Human-in-the-loop Operations for Presentation Refinement,https://arxiv.org/abs/2606.09851,arxiv:2606.09851,2026/05,,Communication,,,,,,,,,Hierarchical,"Conversation, Observation"
ACL26-O-0451,ACL26-W-F58001D0B0AA,7b3ba9deefe99172748582f6025d995ccc2a6f86,795,Taxonomy,Communication,AgentCollabBench: Diagnosing When Good Agents Make Bad Collaborators,https://arxiv.org/abs/2605.08647,arxiv:2605.08647,2026/05,,Communication,,,,,,,,,Decentralized,Message Pool
ACL26-O-0452,ACL26-W-8AF9F5C774AA,7b3ba9deefe99172748582f6025d995ccc2a6f86,796,Taxonomy,Communication,SalesSim: Benchmarking and Aligning Multimodal Language Models as Retail User Simulators,https://arxiv.org/abs/2605.08334,arxiv:2605.08334,2026/05,,Communication,,,,,,,,,Centralized,"Conversation, Observation"
ACL26-O-0453,ACL26-W-A9CBC0D4C5D5,7b3ba9deefe99172748582f6025d995ccc2a6f86,797,Taxonomy,Communication,A Decoupled Human-in-the-Loop System for Controlled Autonomy in Agentic Workflows,https://arxiv.org/abs/2604.23049,arxiv:2604.23049,2026/04,,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0454,ACL26-W-4B3108A0E53F,7b3ba9deefe99172748582f6025d995ccc2a6f86,798,Taxonomy,Communication,CollabSkill: Evaluating Human-Agent Collaboration On Real-World Tasks,https://arxiv.org/abs/2606.09833,arxiv:2606.09833,2026/04,,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0455,ACL26-W-589A20C57AE3,7b3ba9deefe99172748582f6025d995ccc2a6f86,799,Taxonomy,Communication,When Users Change Their Mind: Evaluating Interruptible Agents in Long-Horizon Web Navigation (InterruptBench),https://arxiv.org/abs/2604.00892,arxiv:2604.00892,2026/04 [](https://github.com/HenryPengZou/InterruptBench),,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0456,ACL26-W-D9ACE8823B34,7b3ba9deefe99172748582f6025d995ccc2a6f86,800,Taxonomy,Communication,Ask or Assume? Uncertainty-Aware Clarification-Seeking in Coding Agents,https://arxiv.org/abs/2603.26233,arxiv:2603.26233,2026/03,,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0457,ACL26-W-36588A821BE5,7b3ba9deefe99172748582f6025d995ccc2a6f86,801,Taxonomy,Communication,User Preference Modeling for Conversational LLM Agents: Weak Rewards from Retrieval-Augmented Interaction (VARS),https://arxiv.org/abs/2603.20939,arxiv:2603.20939,2026/03 [](https://github.com/YurenHao0426/VARS),,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0458,ACL26-W-CE8841F63DE7,7b3ba9deefe99172748582f6025d995ccc2a6f86,802,Taxonomy,Communication,"LiveClawBench: Benchmarking LLM Agents on Complex, Real-World Assistant Tasks",https://arxiv.org/abs/2604.13072,arxiv:2604.13072,2026/03 [](https://github.com/Mosi-AI/LiveClawBench),,Communication,,,,,,,,,Centralized,"Observation, Conversation"
ACL26-O-0459,ACL26-W-B60BD98A4CFF,7b3ba9deefe99172748582f6025d995ccc2a6f86,803,Taxonomy,Communication,AgentDS: Benchmarking the Future of Human-AI Collaboration in Domain-Specific Data Science,https://arxiv.org/abs/2603.19005,arxiv:2603.19005,2026/03,,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0460,ACL26-W-293F1643C176,7b3ba9deefe99172748582f6025d995ccc2a6f86,804,Taxonomy,Communication,ViviDoc: Generating Interactive Documents through Human-Agent Collaboration,https://arxiv.org/abs/2603.01912,arxiv:2603.01912,2026/03 [](https://github.com/MisterBrookT/vividoc),,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0461,ACL26-W-7CBA3E6AFA56,7b3ba9deefe99172748582f6025d995ccc2a6f86,805,Taxonomy,Communication,InfoPO: Information-Driven Policy Optimization for User-Centric Agents,https://arxiv.org/abs/2603.00656,arxiv:2603.00656,2026/02 [](https://github.com/kfq20/InfoPO),,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0462,ACL26-W-F60977424D7F,7b3ba9deefe99172748582f6025d995ccc2a6f86,806,Taxonomy,Communication,Modeling Distinct Human Interaction in Web Agents (CowCorpus),https://arxiv.org/abs/2602.17588,arxiv:2602.17588,2026/02,,Communication,,,,,,,,,Centralized,"Observation, Conversation"
ACL26-O-0463,ACL26-W-B5A204F4467D,7b3ba9deefe99172748582f6025d995ccc2a6f86,807,Taxonomy,Communication,Overseeing Agents Without Constant Oversight: Challenges and Opportunities,https://arxiv.org/abs/2602.16844,arxiv:2602.16844,2026/02,,Communication,,,,,,,,,Hierarchical,Observation
ACL26-O-0464,ACL26-W-663CA9009136,7b3ba9deefe99172748582f6025d995ccc2a6f86,808,Taxonomy,Communication,Learning Personalized Agents from Human Feedback,https://arxiv.org/abs/2602.16173,arxiv:2602.16173,2026/02 [](https://github.com/facebookresearch/PAHF),,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0465,ACL26-W-BB5531AED203,7b3ba9deefe99172748582f6025d995ccc2a6f86,809,Taxonomy,Communication,Value of Information: A Framework for Human-Agent Communication,https://arxiv.org/abs/2601.06407,arxiv:2601.06407,2026/01,,Communication,,,,,,,,,Centralized,Conversation
ACL26-O-0466,ACL26-W-E540ED94D93D,7b3ba9deefe99172748582f6025d995ccc2a6f86,810,Taxonomy,Communication,Progressive Ideation using an Agentic AI Framework for Human-AI Co-Creation (MIDAS),https://arxiv.org/abs/2601.00475,arxiv:2601.00475,2026/01,,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0467,ACL26-W-5EBE25240591,7b3ba9deefe99172748582f6025d995ccc2a6f86,811,Taxonomy,Communication,From Correctness to Collaboration: Toward a Human-Centered Framework for Evaluating AI Agent Behavior in Software Engineering,https://arxiv.org/abs/2512.23844,arxiv:2512.23844,2025/12,,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0468,ACL26-W-E4BE92A91819,7b3ba9deefe99172748582f6025d995ccc2a6f86,812,Taxonomy,Communication,CentaurEval: Benchmarking Human-in-the-Loop Value in Agentic Coding,https://arxiv.org/abs/2512.04111,arxiv:2512.04111,2025/11,,Communication,,,,,,,,,Centralized,"Conversation, Observation"
ACL26-O-0469,ACL26-W-D8C816D1E0C7,7b3ba9deefe99172748582f6025d995ccc2a6f86,813,Taxonomy,Communication,Training Proactive and Personalized LLM Agents,https://arxiv.org/abs/2511.02208,arxiv:2511.02208,2025/11 [](https://github.com/sunnweiwei/PPP-Agent),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0470,ACL26-W-6B375620F05B,7b3ba9deefe99172748582f6025d995ccc2a6f86,814,Taxonomy,Communication,Training LLM Agents to Empower Humans,https://arxiv.org/abs/2510.13709,arxiv:2510.13709,2025/10 [](https://github.com/festusev/codegen_empowerment),,Communication,,,,,,,,,Hierarchical,"Conversation, Observation"
ACL26-O-0471,ACL26-W-F29E6413F26C,7b3ba9deefe99172748582f6025d995ccc2a6f86,815,Taxonomy,Communication,How can we assess human-agent interactions? Case studies in software agent design,https://arxiv.org/abs/2510.09801v2,arxiv:2510.09801,2025/10,,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0472,ACL26-W-F1BC34347FF2,7b3ba9deefe99172748582f6025d995ccc2a6f86,816,Taxonomy,Communication,RECODE-H: A Benchmark for Research Code Development with Interactive Human Feedback,https://arxiv.org/abs/2510.06186,arxiv:2510.06186,2025/10 [](https://github.com/ChunyuMiao98/RECODE-H),,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0473,ACL26-W-C7370A263994,7b3ba9deefe99172748582f6025d995ccc2a6f86,817,Taxonomy,Communication,UserRL: Training Proactive User-Centric Agent via Reinforcement Learning,https://arxiv.org/abs/2509.19736,arxiv:2509.19736,2025/09 [](https://github.com/SalesforceAIResearch/UserRL),,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0474,ACL26-W-131C63C14258,7b3ba9deefe99172748582f6025d995ccc2a6f86,818,Taxonomy,Communication,MUA-RL: Multi-turn User-interacting Agent Reinforcement Learning for agentic tool use,https://arxiv.org/abs/2508.18669,arxiv:2508.18669,2025/08 [](https://github.com/zzwkk/MUA-RL),,Communication,,,,,,,,,Hierarchical,Conversation
ACL26-O-0475,ACL26-W-721A73E61171,7b3ba9deefe99172748582f6025d995ccc2a6f86,819,Taxonomy,Communication,Magentic-UI: Towards Human-in-the-loop Agentic Systems,https://www.arxiv.org/abs/2507.22358,arxiv:2507.22358,2025/07 [](https://github.com/microsoft/magentic-ui),,Communication,,,,,,,,,"Hierarchical, Centralized","Conversation, Observation"
ACL26-O-0476,ACL26-W-A74FB31E13AF,7b3ba9deefe99172748582f6025d995ccc2a6f86,820,Taxonomy,Communication,UserBench: An Interactive Gym Environment for User-Centric Agents,https://arxiv.org/abs/2507.22034,arxiv:2507.22034,2025/07 [](https://github.com/SalesforceAIResearch/UserBench),,Communication,,,,,,,,,Decentralized,Conversation
ACL26-O-0477,ACL26-W-28AB5703E4A4,7b3ba9deefe99172748582f6025d995ccc2a6f86,821,Taxonomy,Communication,Enabling Self-Improving Agents to Learn at Test Time With Human-In-The-Loop Guidance,https://www.arxiv.org/abs/2507.17131,arxiv:2507.17131,2025/07 [](https://github.com/yf-he/aria),,Communication,,,,,,,,,Hierarchical,Conversation
